ms_file,peak_label,value,pred_conc,in_range
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00093_H01__BI_17_1804,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00094_H02__BI_17_1805,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,Cysteine,0.0,8.10413795546296e-17,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,Cysteine,0.0,8.10413795546296e-17,0.0
